"Points:0","Points:1","Points:2","RDF","U:0","U:1","U:2","alpha.water","delta","p","p_rgh","psi"
1.6,2.35,0.1,0,1,0.5,0,1,26.667,-5.431e-10,-5.431e-10,0.05625
1.625,2.35,0.1,0,1,0.5,0,1,26.667,-5.4231e-10,-5.4231e-10,0.05625
1.65,2.35,0.1,0,1,0.5,0,1,26.667,-5.4144e-10,-5.4144e-10,0.05625
1.675,2.35,0.1,0,1,0.5,0,1,26.667,-5.4126e-10,-5.4126e-10,0.05625
1.7,2.35,0.1,0,1,0.5,0,1,26.667,-5.4089e-10,-5.4089e-10,0.05625
1.725,2.35,0.1,0,1,0.5,0,1,26.667,-5.4032e-10,-5.4032e-10,0.05625
1.75,2.35,0.1,0,1,0.5,0,1,26.667,-5.4036e-10,-5.4036e-10,0.05625
1.775,2.35,0.1,0,1,0.5,0,1,26.667,-5.404e-10,-5.404e-10,0.05625
1.8,2.35,0.1,0,1,0.5,0,1,26.667,-5.4037e-10,-5.4037e-10,0.05625
1.825,2.35,0.1,0,1,0.5,0,1,26.667,-5.4113e-10,-5.4113e-10,0.05625
1.85,2.35,0.1,0,1,0.5,0,1,26.667,-5.4127e-10,-5.4127e-10,0.05625
1.875,2.35,0.1,0,1,0.5,0,1,26.667,-5.4125e-10,-5.4125e-10,0.05625
1.9,2.35,0.1,0,1,0.5,0,1,26.667,-5.4174e-10,-5.4174e-10,0.05625
1.925,2.35,0.1,0,1,0.5,0,1,26.667,-5.4214e-10,-5.4214e-10,0.05625
1.95,2.35,0.1,0,1,0.5,0,1,26.667,-5.4335e-10,-5.4335e-10,0.05625
1.975,2.35,0.1,0,1,0.5,0,1,26.667,-5.4484e-10,-5.4484e-10,0.05625
